match_id,modelo,modelo_ganador_global,date,stage,group,home_team,away_team,lambda_home,lambda_away,factor_contexto_home,factor_contexto_away,prob_home_win,prob_draw,prob_away_win,prob_home_win_percent,prob_draw_percent,prob_away_win_percent,predicted_class
55,Gradient Boosting,False,2026-06-25,Group Stage,E,Ecuador,Germany,1.4775366018846898,1.2324648831950062,1.2127500000000002,0.9,0.4188422343638203,0.2747843735530122,0.3063733920831675,41.88422343638203,27.47843735530122,30.63733920831675,H
56,Gradient Boosting,False,2026-06-25,Group Stage,E,Curacao,Ivory Coast,0.6983204481704754,2.753726975190653,1.2127500000000002,1.1025,0.06408524915140372,0.1390114033777276,0.7969033474708686,6.408524915140372,13.90114033777276,79.69033474708685,A
57,Gradient Boosting,False,2026-06-25,Group Stage,F,Japan,Sweden,2.7531067536191065,0.9079738073702336,1.2127500000000002,1.1355750000000002,0.753694949502274,0.15381410232670506,0.09249094817102108,75.3694949502274,15.381410232670506,9.249094817102108,H
58,Gradient Boosting,False,2026-06-25,Group Stage,F,Tunisia,Netherlands,1.0844166355983127,2.558830133335249,1.05,1.0815000000000001,0.13460751052923725,0.1795515222717676,0.6858409671989953,13.460751052923726,17.95515222717676,68.58409671989953,A
59,Gradient Boosting,False,2026-06-25,Group Stage,D,Turkey,United States,1.4524833670779926,1.19516041239487,1.05,0.9,0.4204994854673234,0.27827303724751573,0.30122747728516075,42.04994854673234,27.827303724751573,30.122747728516075,H
60,Gradient Boosting,False,2026-06-25,Group Stage,D,Paraguay,Australia,0.9673918304029477,0.9509521612971763,1.05,0.9,0.3353822004743079,0.3379940252257755,0.3266237742999166,33.53822004743079,33.79940252257755,32.662377429991665,D
61,Gradient Boosting,False,2026-06-26,Group Stage,I,Norway,France,0.9665752471572544,3.257081863440714,0.9,0.9,0.07178955676536673,0.12071978280151183,0.8074906604331213,7.178955676536673,12.071978280151182,80.74906604331214,A
62,Gradient Boosting,False,2026-06-26,Group Stage,I,Senegal,Iraq,3.8250417305081923,0.7417841961552272,1.05,1.05,0.8935932800650115,0.0746490044745269,0.03175771546046157,89.35932800650114,7.464900447452689,3.175771546046157,H
63,Gradient Boosting,False,2026-06-26,Group Stage,H,Cape Verde,Saudi Arabia,1.5088907430257512,1.3690650802437796,1.2127500000000002,1.2127500000000002,0.3979088218976903,0.26676979646301796,0.33532138163929187,39.79088218976903,26.676979646301795,33.53213816392919,H
64,Gradient Boosting,False,2026-06-26,Group Stage,H,Uruguay,Spain,1.2397141440800135,2.0806880568904176,1.2491325000000004,1.1355750000000002,0.21552028118890304,0.22476954520021558,0.5597101736108814,21.552028118890306,22.476954520021557,55.97101736108814,A
65,Gradient Boosting,False,2026-06-26,Group Stage,G,Egypt,Iran,1.259266340095882,1.14311887120164,1.1355750000000002,1.2491325000000004,0.37977998194294255,0.2967224591831889,0.3234975588738685,37.97799819429425,29.67224591831889,32.34975588738685,H
66,Gradient Boosting,False,2026-06-26,Group Stage,G,New Zealand,Belgium,1.2040680236016204,3.2084259467975693,1.2127500000000002,1.2127500000000002,0.10352850686067422,0.13741195070877896,0.7590595424305467,10.352850686067422,13.741195070877895,75.90595424305468,A
67,Gradient Boosting,False,2026-06-27,Group Stage,L,Panama,England,0.49441234316328053,3.8472096502771356,1.05,1.0815000000000001,0.016472855840925782,0.057296045958999176,0.9262310982000752,1.6472855840925782,5.729604595899918,92.62310982000753,A
68,Gradient Boosting,False,2026-06-27,Group Stage,L,Croatia,Ghana,2.9633323731022356,0.6337825082372667,1.2491325000000004,1.1355750000000002,0.8349384824380331,0.1173604348175727,0.047701082744394024,83.49384824380331,11.736043481757271,4.770108274439402,H
69,Gradient Boosting,False,2026-06-27,Group Stage,K,Colombia,Portugal,1.0891202021456334,1.6371714856462773,1.0815000000000001,1.0815000000000001,0.2435889675086238,0.26445010998835095,0.49196092250302526,24.358896750862378,26.445010998835095,49.19609225030253,A
70,Gradient Boosting,False,2026-06-27,Group Stage,K,DR Congo,Uzbekistan,1.2296891883115444,1.0489652052690024,1.05,1.05,0.39229633850436696,0.30490486979122705,0.3027987917044058,39.2296338504367,30.490486979122704,30.279879170440584,H
71,Gradient Boosting,False,2026-06-27,Group Stage,J,Algeria,Austria,0.9129786810454056,1.2944903355135515,1.05,0.9,0.25246530264520045,0.30459212019793436,0.44294257715686514,25.246530264520047,30.459212019793437,44.29425771568651,A
72,Gradient Boosting,False,2026-06-27,Group Stage,J,Jordan,Argentina,0.6448251296766789,2.0992035814367633,1.05,0.9,0.09489687802727982,0.19964400722675804,0.7054591147459621,9.489687802727982,19.964400722675805,70.54591147459621,A
